date,close
2022-06-23,21085.88
2022-06-24,21231.66
2022-06-25,21502.34
2022-06-26,21027.29
2022-06-27,20735.48
2022-06-28,20280.63
2022-06-29,20104.02
2022-06-30,19784.73
2022-07-01,19269.37
2022-07-02,19242.26
2022-07-03,19297.08
2022-07-04,20231.26
2022-07-05,20190.12
2022-07-06,20548.25
2022-07-07,21637.59
2022-07-08,21731.12
2022-07-09,21592.21
2022-07-10,20860.45
2022-07-11,19970.56
2022-07-12,19323.91
2022-07-13,20212.07
2022-07-14,20569.92
2022-07-15,20836.33
2022-07-16,21190.32
2022-07-17,20779.34
2022-07-18,22485.69
2022-07-19,23389.43
2022-07-20,23231.73
2022-07-21,23164.63
2022-07-22,22714.98
2022-07-23,22465.48
2022-07-24,22609.16
2022-07-25,21361.7
2022-07-26,21239.75
2022-07-27,22930.55
2022-07-28,23843.89
2022-07-29,23804.63
2022-07-30,23656.21
2022-07-31,23336.9
2022-08-01,23314.2
2022-08-02,22978.12
2022-08-03,22846.51
2022-08-04,22630.96
2022-08-05,23289.31
2022-08-06,22961.28
2022-08-07,23175.89
2022-08-08,23809.49
2022-08-09,23164.32
2022-08-10,23947.64
2022-08-11,23957.53
2022-08-12,24402.82
2022-08-13,24424.07
2022-08-14,24319.33
2022-08-15,24136.97
2022-08-16,23883.29
2022-08-17,23336.0
2022-08-18,23212.74
2022-08-19,20877.55
2022-08-20,21166.06
2022-08-21,21534.12
2022-08-22,21398.91
2022-08-23,21528.09
2022-08-24,21395.02
2022-08-25,21600.9
2022-08-26,20260.02
2022-08-27,20041.74
2022-08-28,19616.81
2022-08-29,20297.99
2022-08-30,19796.81
2022-08-31,20049.76
2022-09-01,20127.14
2022-09-02,19969.77
2022-09-03,19832.09
2022-09-04,19986.71
2022-09-05,19812.37
2022-09-06,18837.67
2022-09-07,19290.32
2022-09-08,19329.83
2022-09-09,21381.15
2022-09-10,21680.54
2022-09-11,21769.26
2022-09-12,22370.45
2022-09-13,20296.71
2022-09-14,20241.09
2022-09-15,19701.21
2022-09-16,19772.58
2022-09-17,20127.58
2022-09-18,19419.51
2022-09-19,19544.13
2022-09-20,18890.79
2022-09-21,18547.4
2022-09-22,19413.55
2022-09-23,19297.64
2022-09-24,18937.01
2022-09-25,18802.1
2022-09-26,19222.67
2022-09-27,19110.55
2022-09-28,19426.72
2022-09-29,19573.05
2022-09-30,19431.79
2022-10-01,19312.1
2022-10-02,19044.11
2022-10-03,19623.58
2022-10-04,20336.84
2022-10-05,20160.72
2022-10-06,19955.44
2022-10-07,19546.85
2022-10-08,19416.57
2022-10-09,19446.43
2022-10-10,19141.48
2022-10-11,19051.42
2022-10-12,19157.45
2022-10-13,19382.9
2022-10-14,19185.66
2022-10-15,19067.63
2022-10-16,19268.09
2022-10-17,19550.76
2022-10-18,19334.42
2022-10-19,19139.54
2022-10-20,19053.74
2022-10-21,19172.47
2022-10-22,19208.19
2022-10-23,19567.01
2022-10-24,19345.57
2022-10-25,20095.86
2022-10-26,20770.44
2022-10-27,20285.84
2022-10-28,20595.35
2022-10-29,20818.48
2022-10-30,20635.6
2022-10-31,20495.77
2022-11-01,20485.27
2022-11-02,20159.5
2022-11-03,20209.99
2022-11-04,21147.23
2022-11-05,21282.69
2022-11-06,20926.49
2022-11-07,20602.82
2022-11-08,18541.27
2022-11-09,15880.78
2022-11-10,17586.77
2022-11-11,17034.29
2022-11-12,16799.19
2022-11-13,16353.37
2022-11-14,16618.2
2022-11-15,16884.61
2022-11-16,16669.44
2022-11-17,16687.52
2022-11-18,16697.78
2022-11-19,16711.55
2022-11-20,16291.83
2022-11-21,15787.28
2022-11-22,16189.77
2022-11-23,16610.71
2022-11-24,16604.46
2022-11-25,16521.84
2022-11-26,16464.28
2022-11-27,16444.63
2022-11-28,16217.32
2022-11-29,16444.98
2022-11-30,17168.57
2022-12-01,16967.13
2022-12-02,17088.66
